,Row,ASIN,TITLE,GROUP,SALES_RANK,TIMES_REVIEWED,TIMES_DOWNLOADED,AVERAGE_RATING,MAIN_CATEGORY,SUB_CATEGORIES
8141,5730,B00008MJ8Y,Nuovo Cinema Paradiso [Original Motion Picture Soundtrack],Music,42405,2,2,5.0,,
8142,5731,B00004RDVL,Single File,Music,160405,8,8,4.5,,
8143,5732,B00004RDVP,Alkaline Trio,Music,9020,29,29,5.0,,
8144,5733,B00004RDVR,Ghost Stories,Music,56523,8,8,4.5,,
8145,5734,B00004RDVY,Fuel - Monuments to Excess,Music,186799,14,14,3.5,,
8146,5735,B00004W5PJ,Rebellious Dreamer,Music,327247,4,4,5.0,,
8147,5736,B00004RDV1,"Headache, Vol. 2",Music,402806,0,0,0.0,,
8148,5737,B000001RQH,Lookout Weekend,Music,95390,4,4,5.0,,
8149,5738,B00005OLD5,Phantoms [Bonus Tracks],Music,41458,15,15,4.5,,
8150,5739,B00004SEN1,Soul Man [Spectrum Original Soundtrack],Music,52949,1,1,3.0,,
8151,5740,B00005A8F6,My Thing Is My Own: Bawdy Songs of Thomas D'Urfey,Music,76522,2,2,3.5,,
8152,5741,B00003G1LW,70's Rock Must Die,Music,111973,3,3,3.5,,
8153,5742,B0000565NH,Eleven Track Player,Music,616458,0,0,0.0,,
8154,5743,B000069B0X,"Show Me, Part 2",Music,217842,1,1,5.0,,
8155,5744,B0000565NF,Untitled & Mourning Widows,Music,451181,0,0,0.0,,
8156,5745,B000058AAH,Rurouni Kenshin: Tsuioku Hen O.S.T.,Music,215122,9,9,5.0,,
8157,5746,B00003IE2M,Julie Wilson Sings the Cy Coleman Songbook,Music,122557,2,2,4.5,,
8158,5747,B00000C2HL,From the Heart,Music,128280,1,1,5.0,,
8159,5748,B000000E0S,Live Alive-Oh,Music,24525,8,8,5.0,,
8160,5749,B00004TV7R,An Introduction to Steve Earle,Music,330097,1,1,4.0,,
8161,5750,B000025AIN,The Definitve Collection: Time in a Bottle,Music,38999,4,4,5.0,,
8162,5751,B000005YUZ,Tossing a Friend,Music,315633,6,6,5.0,,
8163,5752,B00006ILV6,Far from the Maddening Crowds,Music,112946,10,10,5.0,,
8164,5753,B000003D18,"Erich Kunzel - Andrew Lloyd Webber (Phantom of the Opera, Cats, Evita, Sunset Boulevard, Jesus Christ Superstar, Starlight Express, Joseph and the Amazing Technicolor Dreamcoat) / Cincinnati Pops Orchestra",Music,54521,1,1,5.0,,
8165,5754,B00005B5AL,Kids' Movie Favorites,Music,278681,1,1,5.0,,
8166,5755,B00000HYH8,Great Movie Scores: The Films of Steven Spielberg,Music,129825,2,2,5.0,,
8167,5756,B00005B5AI,Disco Italiano: Italian Party,Music,234083,2,2,5.0,,
8168,5757,B00005B5AH,Balance,Music,175971,9,9,3.5,,
8169,5758,B00005B5AE,Reason,Music,53522,4,4,5.0,,
8170,5759,B00005B5AJ,Electric Pocket Radio,Music,60842,0,0,0.0,,
8171,5760,B00005B5AC,Blue Planet,Music,244394,2,2,5.0,,
8172,5761,B00005B5AA,Wide Awake Bored,Music,70338,14,14,4.5,,
8173,5762,B00005B5AB,Paprika Soul,Music,95131,2,2,5.0,,
8174,5763,B00005B5AT,Lonelyland [Clean Version],Music,196438,2,2,4.0,,
8175,5764,B00005B5AU,Jewels,Music,200282,4,4,5.0,,
8176,5765,B00005B5AW,Renaissance,Music,250548,3,3,5.0,,
8177,5766,B000002OK3,Reservoir Dogs: Original Motion Picture Soundtrack,Music,7823,20,20,4.0,,
8178,5767,B000002OKH,Coast to Coast,Music,104080,5,5,4.5,,
8179,5768,B000002OKI,Hard or Smooth,Music,17450,9,9,4.0,,
8180,5769,B00005O1DE,Burlap Palace: A Tribute to the Muscle Shoals Sound,Music,284568,3,3,4.0,,
8181,5770,B00005B5A4,Trance Theory,Music,206360,6,6,4.5,,
8182,5771,B000002OKR,Double Eclipse,Music,23006,31,31,5.0,,
8183,5772,B000002OKZ,Precious,Music,32997,19,19,4.5,,
8184,5773,B00005B5A6,Slow Burn,Music,140246,3,3,5.0,,
8185,5774,B000000D84,Lloyd Price Sings His Big Ten,Music,63613,3,3,5.0,,
8186,5775,B00004TV76,Kernis: Chamber Music,Music,178949,0,0,0.0,,
8187,5776,B00005O1D7,Bright Morning Stars,Music,423706,0,0,0.0,,
8188,5777,B00002MFC1,Duke Elegant,Music,42366,23,23,4.0,,
8189,5778,B000069B05,Wiggly Safari (Blister),Music,115070,11,11,4.5,,
8190,5779,B00005NW63,Rat Pack: From Vegas to St. Louis,Music,43426,1,1,3.0,,
8191,5780,B00005YRSX,20 Bluegrass Originals: Hymns,Music,605512,0,0,0.0,,
8192,5781,B00005NW64,Planet Rock Remixes Pt. 2,Music,400003,0,0,0.0,,
8193,5782,B00005NW65,Silence Teaches You How to Sing,Music,335757,3,3,5.0,,
8194,5783,B000055XBO,It's the Way You Make Me Feel (2 Tr),Music,475061,3,3,5.0,,
8195,5784,B00000K2V1,Bach: Cello Suites Vol.2,Music,98165,2,2,5.0,,
8196,5785,B0000074DE,Happiness,Music,114648,13,13,4.0,,
8197,5786,B0000074DG,Best One,Music,483293,0,0,0.0,,
8198,5787,B0000074DF,Strange Frontier,Music,112342,12,12,4.5,,
8199,5788,B00006BXE7,Ghosts,Music,16131,2,2,5.0,,
8200,5789,B000007W6Q,Dairo,Music,64174,1,1,5.0,,
8201,5790,B0000014ZB,The One More Tomorrow: The Best of Henry Gross,Music,96329,16,16,3.5,,
8202,5791,B0000009EX,The Best of Harry James [Curb],Music,259225,0,0,0.0,,
8203,5792,B00008PRRJ,One Word Extinguisher,Music,4548,22,22,4.5,,
8204,5793,B00000K1B2,Christmas: Winter Nights,Music,114778,3,3,4.5,,
8205,5794,B00006BXEW,Pounding,Music,339721,0,0,0.0,,
8206,5795,B00006BXEI,American Cheese,Music,36777,14,14,4.0,,
8207,5796,B00000I8RH,"Mephisto: San Francisco Plasma Funk, Vol. 1",Music,301451,2,2,5.0,,
8208,5797,B00005OLDH,Ashes,Music,125428,13,13,4.0,,
8209,5798,B0000074D1,Heaven Must Be Missing an Angel [CD #2],Music,60703,2,2,3.5,,
8210,5799,B000006EX7,Cosas De La Vida (Can't Stop Thinking Of You),Music,145101,3,3,4.0,,
8211,5800,B00004T43T,From the Blue House,Music,442172,0,0,0.0,,
8212,5801,B00005OLDM,Tchaikovsky: The Nutcracker (complete) / Symphony No. 4 (complete),Music,160423,3,3,4.5,,
8213,5802,B000005RHR,Selected Ambient Works 85-92,Music,169551,47,47,5.0,,
8214,5803,B000065T11,A Thousand Stories,Music,122277,2,2,5.0,,
8215,5804,B00003ZL4K,Stinky Feet,Music,282163,5,5,5.0,,
8216,5805,B0000044D9,"Marcel Mule: ""Le patron"" of the Saxophone",Music,9238,3,3,4.5,,
8217,5806,B000006EXP,"Guadalajara & Mariachi Music, Vol. 1",Music,209589,1,1,5.0,,
8218,5807,B000003P5T,Evening With Belafonte /Mouskouri,Music,237714,3,3,4.5,,
8219,5808,B000006EXG,Ya Viene El Sol,Music,115692,3,3,4.5,,
8220,5809,B000006EXK,Mecano,Music,199860,1,1,5.0,,
8221,5810,B000095J7Q,Poodle Hat,Music,1853,376,376,4.5,,
8222,5811,B000006EXI,Donde Esta El Pais de las Hadas?,Music,230989,2,2,5.0,,
8223,5812,B00005O810,Meet Her at the Love Parade 2001,Music,309866,0,0,0.0,,
8224,5813,B000002HJZ,Braver Newer World,Music,34899,8,8,4.0,,
8225,5814,B00005HUIM,Time Nevercome,Music,250771,3,3,4.5,,
8226,5815,B00000JPP1,Soca Fire Inna Jamdown Stylee,Music,37072,3,3,5.0,,
8227,5816,B00000JPP7,Vibrant Zimbabwe,Music,388690,1,1,4.0,,
8228,5817,B000095J7S,Waylon Live: The Expanded Edition,Music,31168,27,27,5.0,,
8229,5818,B00004TRUQ,Historia Viva,Music,310563,2,2,5.0,,
8230,5819,B000001FJM,Grosse Pointe Blank,Music,432218,40,40,4.5,,
8231,5820,B000001FJH,Susanna Hoffs,Music,87579,18,18,4.0,,
8232,5821,B000001FJC,Gabrielle,Music,115414,3,3,5.0,,
8233,5822,B000001FJZ,Opera Sauvage,Music,30712,19,19,4.5,,
8234,5823,B000001FJY,Champagne Jam,Music,98742,9,9,4.5,,
8235,5824,B000001FJV,In the Jungle Groove,Music,91299,13,13,5.0,,
8236,5825,B000001FJW,World Machine,Music,16227,19,19,4.5,,
8237,5826,B000001FJT,Jb's Funky People,Music,88884,8,8,5.0,,
8238,5827,B000001FJS,Another View,Music,54244,12,12,3.5,,
8239,5828,B000001FJR,Emerson Lake & Powell,Music,40846,24,24,4.5,,
8240,5829,B000050ZOE,The a List,Music,170747,13,13,4.5,,
8241,5830,B00005O81L,"Low Level Owl, Vol. 2",Music,82743,6,6,4.5,,
8242,5831,B000000Z0Y,Thundering Herd,Music,23840,10,10,5.0,,
8243,5832,B000000D1F,Mel Tillis - Greatest Hits [Curb],Music,21971,3,3,4.5,,
8244,5833,B000000OB1,Soldiers Under Command,Music,41558,34,34,4.5,,
8245,5834,B00000DCQ2,Jack Jones Paints a Tribute to Tony Bennett,Music,83644,25,25,4.0,,
8246,5835,B000003G4I,"Bring In 'Da Noise, Bring In 'Da Funk (1996 Original Broadway Cast)",Music,44713,3,3,4.5,,
8247,5836,B000000OB5,In God We Trust,Music,57453,19,19,4.0,,
8248,5837,B000000OB7,Against the Law,Music,35687,23,23,3.5,,
8249,5838,B000009E9K,"Supa Funkregulata Celo: The Best of D.C. Go Go, Vol. 3 - Always in the Pocket",Music,282907,1,1,4.0,,
8250,5839,B00000C2I7,Amahl and the Night Visitors,Music,33461,11,11,4.0,,
8251,5840,B000009E9P,Recubed,Music,243734,1,1,5.0,,
8252,5841,B00000C2I0,Wildfire 1972-1984,Music,11022,3,3,4.5,,
8253,5842,B000009E9X,Air Mail Music: Tahiti,Music,119649,3,3,5.0,,
8254,5843,B000000OBP,Queen - Greatest Hits,Music,2939,86,86,4.5,,
8255,5844,B00000C2IF,Sound of Perseverance,Music,21979,112,112,5.0,,
8256,5845,B000000OBR,Live Magic,Music,149788,20,20,3.0,,
8257,5846,B000000OBT,Tribal Voice,Music,25644,8,8,5.0,,
8258,5847,B00000C2IB,Divination: Sacrifice,Music,41544,5,5,4.0,,
8259,5848,B00000I93Z,The Most Relaxing Classical Album in the World...Ever!,Music,325,56,56,3.5,,
8260,5849,B000000OBY,Classic Queen,Music,4868,84,84,4.5,,
8261,5850,B00000C2IK,Charlie,Music,67281,20,20,3.5,,
8262,5851,B00000C2IQ,Bittersweet Street,Music,147244,1,1,5.0,,
8263,5852,B00000C2IR,Songs of Experience,Music,136742,0,0,0.0,,
8264,5853,B000000OBF,Flash Gordon (Soundtrack),Music,6554,37,37,3.5,,
8265,5854,B000000OBJ,Queen II [Bonus Tracks],Music,21725,114,114,5.0,,
8266,5855,B000000OBL,The Works [Bonus Tracks],Music,27248,41,40,4.5,,
8267,5856,B000000OBN,The Miracle,Music,21052,45,45,4.0,,
8268,5857,B0000047CX,Getz/Gilberto,Music,398,115,115,5.0,,
8269,5858,B000056WIQ,What are you waiting for?,Music,327116,8,8,5.0,,
8270,5859,B000056WIM,Stereoscope,Music,164487,12,12,4.5,,
8271,5860,B00004WEK2,"Terry's CafÌ©, Vol. 3",Music,328116,1,1,5.0,,
8272,5861,B00000I93R,Johann Sebastian Bach: Goldberg Variations (CD plus score) - Rosalyn Tureck,Music,74264,15,15,4.5,,
8273,5862,B00000I93V,Songs My Father Taught Me,Music,10472,5,5,5.0,,
8274,5863,B0000261K9,Tehillim,Music,162315,9,9,4.5,,
8275,5864,B000002I4U,The Genius of Ray Charles,Music,32371,5,5,5.0,,
8276,5865,B000002I4W,Shape of Jazz to Come,Music,11948,21,21,5.0,,
8277,5866,B000002I4Q,Blues & Roots,Music,40912,20,20,5.0,,
8278,5867,B000002I4S,Giant Steps,Music,4933,102,102,4.5,,
8279,5868,B0000584Y3,Puccini: Greatest Hits,Music,141536,0,0,0.0,,
8280,5869,B000002I4D,Fontessa,Music,44677,6,6,5.0,,
8281,5870,B00004R8Q5,Da Baddest B***H,Music,23516,48,48,4.0,,
8282,5871,B00004R8Q1,"A Dub Plate of Food,  Vol. 2",Music,198597,1,1,3.0,,
8283,5872,B00004R8Q2,Hip Hop 101,Music,192426,6,6,4.0,,
8284,5873,B00004R8Q0,One of 18 Angels,Music,40590,9,9,4.5,,
8285,5874,B00004R8QL,Tie Your Mix Down: Tribute to Queen,Music,279185,6,6,2.5,,
8286,5875,B0000261KX,Solo Concert,Music,72076,9,9,5.0,,
8287,5876,B00004R8QG,Ice Cycles,Music,104188,19,19,3.5,,
8288,5877,B00004R8QA,"Electroacidfunk, Vol. 4",Music,252098,3,3,2.5,,
8289,5878,B0000261KS,Who's to Know,Music,118785,12,12,4.5,,
8290,5879,B0000261KJ,Staircase,Music,104278,8,8,5.0,,
8291,5880,B000002I48,Kenny Rankin Album,Music,59560,22,22,4.5,,
8292,5881,B00004R8QX,Reprise: 1990-1999,Music,12553,10,10,5.0,,
8293,5882,B00004R8QU,Believo!,Music,610297,12,12,4.5,,
8294,5883,B00004R8QT,Believo,Music,70598,0,0,0.0,,
8295,5884,B00005Q45W,Ten New Songs,Music,5734,124,124,4.5,,
8296,5885,B00001OH6Z,Healing Angel,Music,29865,39,39,5.0,,
8297,5886,B00001OH6N,Live at Seventh Avenue South,Music,50343,0,0,0.0,,
8298,5887,B00001OH6O,Outside,Music,212564,4,4,4.5,,
8299,5888,B00001OH6H,Free Association,Music,190782,0,0,0.0,,
8300,5889,B00001OH6I,Tight Rope,Music,59157,25,25,4.0,,
8301,5890,B00004UD49,Remembering Bill Evans - A Vocal Tribute,Music,76440,2,2,5.0,,
8302,5891,B000004150,Kiri Te Kanawa Classics,Music,95332,1,1,5.0,,
8303,5892,B00004GOVK,Gypsy,Music,27594,1,1,5.0,,
8304,5893,B00000I931,"Tosca / Nilsson, Corelli, Fischer-Dieskau, Maazel",Music,102247,15,15,4.5,,
8305,5894,B00001OH66,Anthology: The Columbia Years,Music,152482,13,13,5.0,,
8306,5895,B00004Y1RS,Cowgirl Pt.2,Music,357276,0,0,0.0,,
8307,5896,B00005NZZB,Beats and Bobs,Music,290843,4,4,5.0,,
8308,5897,B00005R8G8,Never Change,Music,13983,8,8,4.0,,
8309,5898,B00005LN1X,Viberate,Music,39930,22,22,4.5,,
8310,5899,B00005LN1Z,"Planet Rock (Remixes) [CD/12""]",Music,222989,2,2,4.0,,
8311,5900,B00005LN1Y,"Yoshiesque, Vol. 2",Music,10612,21,21,4.5,,
8312,5901,B00005LN1U,From Bliss to Devastation,Music,108736,22,22,4.0,,
8313,5902,B00005LN1V,Putumayo Presents: Colombia,Music,77036,6,6,4.5,,
8314,5903,B00005LN1W,From Bliss to Devastation [Clean],Music,450645,6,6,4.0,,
8315,5904,B00005LN1P,Keep Hope Alive,Music,130280,4,4,4.5,,
8316,5905,B00005LN1R,String Cheese Remix Project,Music,129530,6,6,5.0,,
8317,5906,B00005Q45L,"Anthology, 1967-1982",Music,258199,1,1,4.0,,
8318,5907,B0000071X0,Teena Marie - Greatest Hits,Music,116946,9,9,4.5,,
8319,5908,B00002DE6G,My Book of Love,Music,61862,11,11,4.5,,
8320,5909,B0000014R9,Christine: Original Motion Picture Soundtrack Score,Music,19287,20,20,4.0,,
8321,5910,B00004NHAL,Grammy Nominados 2000: Latino,Music,224597,3,3,2.5,,
8322,5911,B00005LN12,"Tags of the Times, Vol. 3",Music,208213,1,1,5.0,,
8323,5912,B00005LN11,Quick,Music,83363,19,19,4.5,,
8324,5913,B00005LN13,Strut,Music,110264,6,6,5.0,,
8325,5914,B000002A9T,Tony Bennett's Something,Music,160511,5,5,4.5,,
8326,5915,B000002A9W,"At Carnegie Hall June 9, 1962: Complete Concert",Music,111051,8,8,4.5,,
8327,5916,B000067IUL,Best of,Music,38483,4,4,5.0,,
8328,5917,B00004U0QB,Jammin' Grooves,Music,148557,0,0,0.0,,
8329,5918,B000067IUD,Luciano Berio: Coro,Music,102403,2,2,5.0,,
8330,5919,B00004U0QY,Stereo-Typical,Music,587102,0,0,0.0,,
8331,5920,B00000G35O,"Goddess Mystical Visions, Vol. 3",Music,130183,3,3,5.0,,
8332,5921,B00000G35N,"Goddess Celestial Realms, Vol. 2",Music,134150,4,4,5.0,,
8333,5922,B00004TRUG,Paramour,Music,211309,3,3,4.0,,
8334,5923,B00006O0NP,All My Life [UK CD #2],Music,85208,0,0,0.0,,
8335,5924,B00004NHAR,Wanderlust,Music,198298,5,5,5.0,,
8336,5925,B000002A94,Lambarena-Bach to Africa,Music,6640,14,14,4.0,,
8337,5926,B0000017BP,Early Starday-King Years 1958-1961,Music,62049,1,1,4.0,,
8338,5927,B0000017BR,Early Years 1951-1959,Music,88638,3,3,4.5,,
8339,5928,B0000017BD,Hills of Home,Music,242779,0,0,0.0,,
8340,5929,B0000017BB,Please Come Home for Christmas,Music,93582,7,7,5.0,,
8341,5930,B0000017B6,All His Hits,Music,78761,1,1,5.0,,
8342,5931,B0000017B0,All 15 of His Chart Hits 1953-1962,Music,14494,2,2,5.0,,
8343,5932,B0000017B5,All His Hits,Music,19416,0,0,0.0,,
8344,5933,B000056PCV,Brasil Capoeira,Music,538721,0,0,0.0,,
8345,5934,B00005J91Y,Baila Comigo 1981,Music,294384,0,0,0.0,,
8346,5935,B00005J91Q,Nosso Sambavirou Religiao,Music,305556,0,0,0.0,,
8347,5936,B00005J91R,Eu Estou Bem,Music,546891,0,0,0.0,,
8348,5937,B00008WT66,Ball,Music,50888,24,24,4.0,,
8349,5938,B000005917,Ramblin' Jack,Music,157069,0,0,0.0,,
8350,5939,B0000087UP,Singer-Songwriter: The Anthology,Music,195224,3,3,5.0,,
8351,5940,B000056PC2,Havana Cafe: 30 Cool Cuban Tracks,Music,310893,0,0,0.0,,
8352,5941,B00000415S,Over The Rainbow (Film Score Anthology),Music,158816,1,1,4.0,,
8353,5942,B000065CXZ,The Healing Garden Music: For Baby - Zzztherapy,Music,116289,0,0,0.0,,
8354,5943,B000065CXP,The Last 5 Years (2002 Off-Broadway Cast),Music,1196,86,86,5.0,,
8355,5944,B000065CXQ,Get The Knack [Bonus Tracks],Music,5032,21,20,4.0,,
8356,5945,B000065CXJ,Antologia,Music,53782,6,6,5.0,,
8357,5946,B00000B8MP,Music of the Ancient Rome,Music,236336,0,0,0.0,,
8358,5947,B00000B8MX,Ave Maria No Morro,Music,573723,0,0,0.0,,
8359,5948,B0000087JF,The Best of Cilla Black [Australia],Music,37661,2,2,5.0,,
8360,5949,B00005Q2S3,Zizanie,Music,51292,3,3,4.0,,
8361,5950,B0000506I4,Viaje Con Nosotros a Traves de 21 Exitos,Music,151841,3,3,4.5,,
8362,5951,B00004TZ96,Supergirl,Music,59435,10,10,5.0,,
8363,5952,B00009597M,Traditional Japanese Music,Music,120973,0,0,0.0,,
8364,5953,B000025L83,Chicago-Austin High School Jaz,Music,389725,0,0,0.0,,
8365,5954,B000086ECR,Be Not Nobody [UK Bonus Tracks],Music,238394,2,2,5.0,,
8366,5955,B000086ECV,Lost Without You,Music,431705,0,0,0.0,,
8367,5956,B000086ECU,All I Have [Australia CD Single],Music,187537,7,7,4.5,,
8368,5957,B000024EVX,Leader of the Pack,Music,309290,0,0,0.0,,
8369,5958,B00000IIZ7,Latin Hard House,Music,274592,3,3,5.0,,
8370,5959,B000005RQD,Dead Letter Office / Chronic Town,Music,14333,4,4,5.0,,
8371,5960,B00002R0TK,All Dolled Up Like Christ,Music,175578,2,2,4.0,,
8372,5961,B000066HPT,A Journey Into Light,Music,388450,0,0,0.0,,
8373,5962,B00002R0TQ,In Thought,Music,550712,1,1,3.0,,
8374,5963,B000005RQN,48 Original Tracks,Music,22894,15,15,4.5,,
8375,5964,B000083XI3,Americana,Music,156048,6,6,3.5,,
8376,5965,B000083XI0,Vinyasa Yoga with Kimberly Wilson,Music,128514,0,0,0.0,,
8377,5966,B000003SWJ,I Told You Not to Cry,Music,262481,3,3,3.5,,
8378,5967,B000003SWL,"My Body, the Hand Grenade",Music,20380,40,40,5.0,,
8379,5968,B000003SWA,Sonic Mandala,Music,301809,2,2,4.0,,
8380,5969,B000083XIR,God's Plan,Music,8763,10,10,4.0,,
8381,5970,B000083XIP,Heart of Peace: Music and Meditation,Music,171413,0,0,0.0,,
8382,5971,B00005LPSZ,X-Posed: The Interview,Music,315840,0,0,0.0,,
8383,5972,B00005MLLF,Psychedelicate,Music,51004,4,4,5.0,,
8384,5973,B00006NSGX,"One More Car, One More Rider",Music,31093,45,45,4.0,,
8385,5974,B00004TQV7,Scream,Music,28639,3,3,4.5,,
8386,5975,B00006NSGW,Dual Mono,Music,72379,2,2,4.5,,
8387,5976,B00006NSGU,Real Women Have Curves,Music,47270,6,6,4.0,,
8388,5977,B00006NSGS,Sweets and Meats,Music,275593,0,0,0.0,,
8389,5978,B00006NSGI,Yank Crime [Bonus Tracks],Music,51763,11,11,5.0,,
8390,5979,B00006NSG7,"Holiday Matinee, Vol. 3: Composed on Bicycles",Music,371643,1,1,4.0,,
8391,5980,B00006NSG4,A New Morning,Music,44791,39,39,3.5,,
8392,5981,B00006NSG2,Up Your Ass,Music,164745,2,2,5.0,,
8393,5982,B00006NSG1,No Good for No One Now,Music,59054,8,8,4.0,,
8394,5983,B00005U5F2,Exhale Feat. Armin Van Buuren,Music,358440,0,0,0.0,,
8395,5984,B000001EY3,Tony! Toni! Tone! - Hits,Music,18944,9,9,5.0,,
8396,5985,B00005NBTL,The Rough Guide to Afro-Cuba,Music,129908,0,0,0.0,,
8397,5986,B0000457AS,"Live at the Boston Tea Party, Pt. 3",Music,90805,3,3,4.5,,
8398,5987,B0000457AU,L. Sid,Music,435186,0,0,0.0,,
8399,5988,B000002UYT,Melodies & Memories,Music,7312,3,3,5.0,,
8400,5989,B0000457AC,Where the Blues Began,Music,200993,1,1,5.0,,
8401,5990,B0000457A9,Desmond Dekker,Music,186561,2,2,5.0,,
8402,5991,B00004Z43G,"Trilogy: Conflict, Climax, Resolution",Music,545874,21,21,4.0,,
8403,5992,B000001EYM,Wag The Dog,Music,66471,16,16,3.5,,
8404,5993,B0000041MD,Tallis: Spem in Alium; Lamentations of Jeremiah; Church Music,Music,180431,0,0,0.0,,
8405,5994,B000001EYO,The Big Lebowski: Original Motion Picture Soundtrack,Music,3579,31,31,4.0,,
8406,5995,B000009FSN,Disarm Pt. 2,Music,176054,7,7,5.0,,
8407,5996,B000001EYI,The Best That I Could Do 1978-1988,Music,1729,62,62,4.5,,
8408,5997,B000001EYE,Snowed In,Music,84397,75,75,5.0,,
8409,5998,B000001EYA,New Forms,Music,14057,70,70,4.0,,
8410,5999,B00004TZ9S,Spirit of Gondwana,Music,444164,0,0,0.0,,
8411,6000,B00004Z43J,New Beats from the Delta,Music,126735,1,1,5.0,,
8412,6001,B000001EYU,By Jeeves (1996 London Revival Cast),Music,85785,26,26,5.0,,
8413,6002,B000001EYW,Still Waters,Music,39923,54,54,4.5,,
8414,6003,B00000J5QT,Mr. Bojangles,Music,121219,2,2,4.5,,
8415,6004,B000001EYS,Avalon,Music,82304,8,8,4.5,,
8416,6005,B00004Z43I,Wish I Was in Heaven Sitting Down,Music,5906,23,23,4.5,,
8417,6006,B000001EYR,The Best of Roy Ayers: Love Fantasy,Music,9186,18,18,5.0,,
8418,6007,B000008OYU,Underneath (1995 Film),Music,114332,0,0,0.0,,
8419,6008,B00000IB7Y,Power of Goodbye [Japan CD Single],Music,242372,11,11,3.5,,
8420,6009,B00004Z43T,"Happy Hardcore Foundation, Vol. 3",Music,180182,11,11,4.5,,
8421,6010,B0000663XQ,"The Beatles, Vol. 2",Music,235745,0,0,0.0,,
8422,6011,B0000663XO,Soul & The Edge: The Best of Johnny Paycheck,Music,34375,5,5,5.0,,
8423,6012,B0000663XG,The Best of Edgar Winter,Music,12083,2,2,4.5,,
8424,6013,B000003OW1,Reflections on a Decade,Music,105994,9,9,5.0,,
8425,6014,B00004UATU,Rai: Moroccan to Algerian-The Gold Collection,Music,145331,2,2,4.5,,
8426,6015,B00004Z431,I'm Only Fooling Myself,Music,84382,0,0,0.0,,
8427,6016,B00004Z439,Tattoo the Earth: First Crusade,Music,93053,12,12,4.5,,
8428,6017,B00005YF5W,Idolos del Rock,Music,255801,0,0,0.0,,
8429,6018,B00000JOR3,Dirt Band/An American Dream,Music,65223,2,2,4.5,,
8430,6019,B00000JORS,Musica! Best of,Music,481941,0,0,0.0,,
8431,6020,B00000JORR,Musica: O Melhor Da Musica De,Music,519880,0,0,0.0,,
8432,6021,B00002JX6S,"New York City Boy, Pt. 1 [CD Single #1]",Music,158322,0,0,0.0,,
8433,6022,B000003G2C,Louis Armstrong - Greatest Hits,Music,83212,4,4,4.5,,
8434,6023,B000003G2E,Frank Sinatra & Tommy Dorsey - Greatest Hits,Music,38052,1,1,5.0,,
8435,6024,B000003G2G,Duke Ellington - Greatest Hits [RCA],Music,168935,2,2,4.5,,
8436,6025,B000003G2K,Glenn Miller - Greatest Hits,Music,890,18,18,5.0,,
8437,6026,B000003G2N,Tommy Dorsey - Greatest Hits [RCA],Music,2381,6,6,4.5,,
8438,6027,B000003G2R,Artie Shaw - Greatest Hits,Music,31686,11,11,4.5,,
8439,6028,B000003G2V,Lionel Hampton - Greatest Hits [RCA],Music,34381,0,0,0.0,,
8440,6029,B000005BAP,El Trombon Majadero,Music,181826,2,2,5.0,,
8441,6030,B00005OL50,Les Plus Belles Chansons Populaires V.2,Music,649306,0,0,0.0,,
8442,6031,B000005BAK,Afrocubanismo Live!,Music,91110,1,1,5.0,,
8443,6032,B000005BAI,Bata Ketu,Music,135683,10,10,4.5,,
8444,6033,B00000167O,"Grieg: The Complete Piano Music, Vol. 1",Music,121457,0,0,0.0,,
8445,6034,B00004NHGW,Hold Up,Music,170872,2,2,4.5,,
8446,6035,B00008CHEU,200 Km/H in the Wrong Lane (+3 Bonus Tra,Music,468789,2,2,5.0,,
8447,6036,B00005KJ3Q,Ego,Music,78349,7,7,4.0,,
8448,6037,B00002JX69,Get Get Down Pt.1,Music,249625,3,3,5.0,,
8449,6038,B000002KFD,Walking Man,Music,40320,7,7,4.5,,
8450,6039,B000001EM6,Like Cats & Dogs,Music,35064,11,11,4.0,,
8451,6040,B00000095U,WDAS FM Classic Soul Hits: WDAS,Music,77629,3,3,5.0,,
8452,6041,B0000033RY,Cactology: Cactus Collection,Music,19597,19,19,4.5,,
8453,6042,B00003GO0B,Halfway to a Threeway [EP],Music,83284,14,14,5.0,,
8454,6043,B0000033RT,In Their Own Voices: A Century of Recorded Poet,Music,112524,4,4,5.0,,
8455,6044,B00003GO0K,Follow The Groove,Music,271048,6,6,5.0,,
8456,6045,B0000033RM,High on the Hog,Music,43736,5,5,3.5,,
8457,6046,B0000033RO,The Wizard Of Oz In Concert: A Benefit Performance For The Children's Defense Fund (1996 Lincoln Center Cast),Music,10730,15,15,4.0,,
8458,6047,B0000033RJ,Second Coming,Music,17487,9,9,3.5,,
8459,6048,B0000033RI,House Of Dark Shadows (1970 Film) / Night Of Dark Shadows (1971 Film): Original Motion Picture Soundtracks,Music,41392,4,4,5.0,,
8460,6049,B00000I9IU,Starry Night,Music,327015,1,1,5.0,,
8461,6050,B00000HG4G,Disney Records Children's Favorite Songs (Vol. 1),Music,80066,6,6,5.0,,
8462,6051,B00000F1BU,"Schubert: Octet, D803",Music,281207,0,0,0.0,,
8463,6052,B000002USZ,"Past Masters, Vol. 2",Music,1204,85,85,5.0,,
8464,6053,B00000F1BS,Beethoven: Symphony No. 9; Missa Solemnis,Music,207839,4,4,3.5,,
8465,6054,B000002USY,"Past Masters, Vol. 1",Music,2795,60,60,4.5,,
